Input File,Processed From,Processed To,Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g19_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g19_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g19_c03.avi,Gaussian,39.13,0.9939,0.1461,0.0023
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g16_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g16_c03.avi,Gaussian,38.95,0.9956,0.1463,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g25_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g25_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g25_c04.avi,Gaussian,39.5,0.9978,0.1373,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g06_c06.avi,Gaussian,38.99,0.9942,0.1502,0.0021
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g23_c04.avi,Gaussian,39.47,0.9942,0.141,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g12_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g12_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g12_c01.avi,Gaussian,38.78,0.994,0.1544,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g19_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g19_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g19_c05.avi,Gaussian,39.12,0.9938,0.1469,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g23_c01.avi,Gaussian,39.29,0.9948,0.1397,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g22_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g22_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g22_c03.avi,Gaussian,39.5,0.9971,0.1392,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g10_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g10_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g10_c04.avi,Gaussian,38.88,0.9933,0.1585,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g22_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g22_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g22_c02.avi,Gaussian,39.5,0.9971,0.139,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g11_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g11_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g11_c04.avi,Gaussian,39.05,0.9946,0.1412,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g21_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g21_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g21_c01.avi,Gaussian,39.57,0.9973,0.1354,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g08_c01.avi,Gaussian,39.12,0.9937,0.1555,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g12_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g12_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g12_c02.avi,Gaussian,38.68,0.9936,0.1573,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g04_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g04_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g04_c03.avi,Gaussian,39.17,0.9943,0.1472,0.0025
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g01_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g01_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g01_c01.avi,Gaussian,39.18,0.9944,0.144,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g06_c07.avi,Gaussian,38.92,0.9941,0.151,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g19_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g19_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g19_c04.avi,Gaussian,39.1,0.9937,0.1472,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g15_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g15_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g15_c03.avi,Gaussian,39.77,0.9973,0.1447,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g01_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g01_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g01_c02.avi,Gaussian,39.01,0.9942,0.1498,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g08_c03.avi,Gaussian,39.08,0.9932,0.1605,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g18_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g18_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g18_c05.avi,Gaussian,39.11,0.9955,0.1444,0.0025
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g16_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g16_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g16_c01.avi,Gaussian,39.45,0.9945,0.1422,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g10_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g10_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g10_c02.avi,Gaussian,38.99,0.9941,0.1508,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g02_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g02_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g02_c01.avi,Gaussian,39.31,0.9943,0.1447,0.0023
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g06_c03.avi,Gaussian,39.21,0.9939,0.1488,0.0021
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g17_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g17_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g17_c04.avi,Gaussian,39.35,0.9943,0.1412,0.0021
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g10_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g10_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g10_c03.avi,Gaussian,38.73,0.9929,0.1629,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g21_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g21_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g21_c04.avi,Gaussian,39.08,0.9955,0.1522,0.0023
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g08_c05.avi,Gaussian,39.03,0.9938,0.1564,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g08_c04.avi,Gaussian,39.16,0.9934,0.1544,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g15_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g15_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g15_c02.avi,Gaussian,39.87,0.9975,0.1427,0.0023
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g24_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g24_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g24_c03.avi,Gaussian,39.41,0.9974,0.1337,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g09_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g09_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g09_c01.avi,Gaussian,39.14,0.9933,0.1599,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g06_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g06_c05.avi,Gaussian,39.03,0.9942,0.1498,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g04_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g04_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g04_c04.avi,Gaussian,39.14,0.9942,0.1462,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g14_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g14_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g14_c02.avi,Gaussian,39.0,0.9943,0.1494,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g15_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g15_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g15_c01.avi,Gaussian,39.73,0.9972,0.1443,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g03_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g03_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g03_c01.avi,Gaussian,39.12,0.9956,0.1448,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g05_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g05_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g05_c02.avi,Gaussian,38.99,0.9958,0.1464,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g13_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g13_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g13_c05.avi,Gaussian,38.64,0.993,0.1685,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g25_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g25_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g25_c02.avi,Gaussian,38.8,0.9929,0.1548,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g02_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g02_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g02_c04.avi,Gaussian,39.4,0.9967,0.1445,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g12_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g12_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g12_c03.avi,Gaussian,38.68,0.9937,0.1575,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g09_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g09_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g09_c03.avi,Gaussian,39.57,0.9969,0.1376,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g07_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g07_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g07_c06.avi,Gaussian,38.86,0.9925,0.1575,0.0019
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g09_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g09_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g09_c04.avi,Gaussian,39.13,0.994,0.1471,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g13_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g13_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g13_c02.avi,Gaussian,39.05,0.9942,0.161,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g22_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g22_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g22_c01.avi,Gaussian,39.49,0.9971,0.1396,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g03_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g03_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g03_c04.avi,Gaussian,39.14,0.9959,0.1431,0.0021
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g08_c07.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g08_c07.avi,Gaussian,39.03,0.9937,0.1567,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g01_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g01_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g01_c04.avi,Gaussian,38.76,0.994,0.1554,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g23_c03.avi,Gaussian,38.98,0.9949,0.1502,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g23_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g23_c02.avi,Gaussian,39.35,0.9946,0.1408,0.002
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g16_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g16_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g16_c04.avi,Gaussian,39.44,0.996,0.1402,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g20_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g20_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g20_c03.avi,Gaussian,38.85,0.9949,0.1518,0.0021
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g17_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g17_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g17_c01.avi,Gaussian,39.39,0.9944,0.1373,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g11_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g11_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g11_c03.avi,Gaussian,39.32,0.9969,0.145,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g07_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g07_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g07_c01.avi,Gaussian,38.96,0.9925,0.1562,0.0027
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g24_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Gaussian/SumoWrestling/v_SumoWrestling_g24_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Gaussian/SumoWrestling/denoised_v_SumoWrestling_g24_c02.avi,Gaussian,39.2,0.997,0.1472,0.0019
