Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
Poisson,43.61,0.9889,0.108,0.0019
Poisson,43.38,0.9928,0.1095,0.0019
Poisson,43.89,0.9909,0.1046,0.0019
Poisson,43.34,0.9874,0.1075,0.0019
Poisson,43.32,0.9878,0.1078,0.0019
Poisson,45.08,0.9914,0.0889,0.0019
Poisson,42.3,0.9822,0.1346,0.0019
Poisson,43.81,0.9908,0.1031,0.0018
Poisson,43.49,0.9883,0.1,0.0019
Poisson,43.61,0.9899,0.1135,0.0019
Poisson,43.83,0.9901,0.1129,0.0019
Poisson,45.61,0.9921,0.0788,0.0019
Poisson,41.37,0.988,0.1425,0.0019
Poisson,42.69,0.9886,0.1255,0.0019
Poisson,43.64,0.9929,0.1107,0.0019
Poisson,44.08,0.9941,0.1043,0.0019
Poisson,43.85,0.9905,0.1123,0.0018
Poisson,43.32,0.9889,0.0876,0.0019
Poisson,44.84,0.9925,0.0779,0.0018
Poisson,43.63,0.9888,0.1039,0.0019
Poisson,43.59,0.9899,0.1154,0.0019
Poisson,42.38,0.9879,0.1296,0.0019
Poisson,43.7,0.9929,0.113,0.0018
Poisson,43.68,0.9918,0.1048,0.0019
Poisson,42.56,0.9876,0.1274,0.0019
Poisson,43.26,0.9886,0.107,0.0019
Poisson,45.57,0.9907,0.0792,0.0019
Poisson,41.46,0.9833,0.1538,0.0019
Poisson,42.41,0.9827,0.1324,0.0019
Poisson,45.58,0.9907,0.0808,0.0019
Poisson,43.81,0.9915,0.1038,0.0018
Poisson,45.13,0.9905,0.1029,0.0019
Poisson,43.31,0.9883,0.1067,0.0019
Poisson,43.46,0.9888,0.1091,0.0019
Poisson,42.47,0.9777,0.1331,0.0019
Poisson,43.58,0.9916,0.1052,0.0019
Poisson,41.29,0.9842,0.1552,0.0019
Poisson,43.76,0.9918,0.1031,0.0019
Poisson,43.48,0.9908,0.1075,0.0019
Poisson,45.16,0.9918,0.0777,0.0019
Poisson,43.28,0.994,0.1058,0.0019
Poisson,43.2,0.9942,0.1055,0.0019
Poisson,44.15,0.989,0.1047,0.0019
Poisson,42.65,0.9856,0.0999,0.0019
Poisson,44.03,0.9883,0.1063,0.0018
Poisson,42.74,0.9887,0.1251,0.0019
Poisson,43.72,0.9893,0.1049,0.0019
Poisson,43.97,0.9883,0.1066,0.0018
Poisson,41.41,0.9847,0.1538,0.0018
Poisson,43.24,0.9882,0.1079,0.0018
Poisson,44.04,0.9885,0.1066,0.0018
Poisson,44.25,0.9904,0.1056,0.0018
Poisson,43.78,0.9926,0.1078,0.0019
Poisson,43.92,0.9882,0.1076,0.0018
Poisson,43.8,0.9941,0.108,0.0019
Poisson,42.15,0.9764,0.1376,0.0019
Poisson,42.95,0.9879,0.1136,0.0019
Poisson,43.76,0.9921,0.1036,0.0019
Poisson,43.59,0.989,0.1069,0.0018
Poisson,42.18,0.977,0.137,0.0019
Poisson,44.33,0.9899,0.0983,0.0019
Poisson,42.4,0.9828,0.1326,0.0018
Poisson,44.2,0.9887,0.0972,0.0019
Poisson,41.93,0.9754,0.1409,0.0018
Poisson,43.39,0.9889,0.0874,0.0019
Poisson,43.44,0.9896,0.1087,0.0018
Poisson,43.6,0.9926,0.1075,0.0019
Poisson,43.76,0.9858,0.111,0.0019
Poisson,45.56,0.992,0.0784,0.0018
Poisson,44.01,0.9904,0.1081,0.0018
Poisson,42.92,0.9924,0.1148,0.0019
Poisson,43.46,0.9878,0.1042,0.0019
Poisson,43.42,0.985,0.1067,0.0019
Poisson,44.45,0.9923,0.0948,0.0018
Poisson,43.63,0.99,0.1179,0.0018
Poisson,43.45,0.9909,0.1078,0.0019
Poisson,43.2,0.9929,0.1081,0.0018
Poisson,41.32,0.9876,0.1432,0.0018
Poisson,44.11,0.99,0.1062,0.0018
Poisson,42.9,0.9922,0.1162,0.0019
Poisson,43.48,0.9906,0.1045,0.0019
Poisson,46.54,0.9948,0.092,0.0018
Poisson,46.3,0.9944,0.0824,0.0018
Poisson,44.35,0.9918,0.1034,0.0019
Poisson,44.04,0.9912,0.0925,0.0019
Poisson,42.67,0.9792,0.1206,0.0019
Poisson,44.46,0.9925,0.0685,0.0019
Poisson,46.09,0.9914,0.0838,0.0019
Poisson,45.84,0.9919,0.0803,0.0019
Poisson,45.5,0.9891,0.0929,0.0019
Poisson,43.08,0.9939,0.0988,0.0019
Poisson,43.32,0.9913,0.1062,0.0019
Poisson,45.69,0.9946,0.0851,0.0018
Poisson,43.22,0.9899,0.1139,0.002
Poisson,43.7,0.9941,0.0931,0.0019
Poisson,46.12,0.9947,0.0807,0.0019
Poisson,46.33,0.9949,0.0756,0.0019
Poisson,45.38,0.9918,0.0886,0.0019
Poisson,45.13,0.9938,0.0898,0.0019
Poisson,46.23,0.9926,0.0738,0.0019
Poisson,44.44,0.9929,0.09,0.002
Poisson,44.53,0.9931,0.0849,0.002
Poisson,43.55,0.9913,0.1134,0.0019
Poisson,42.52,0.9781,0.1257,0.002
Poisson,45.39,0.9932,0.0937,0.0019
Poisson,44.64,0.9921,0.0915,0.0019
Poisson,43.86,0.9913,0.1086,0.0019
Poisson,45.23,0.9908,0.0924,0.0019
Poisson,44.95,0.9904,0.0964,0.0019
Poisson,45.98,0.9921,0.0729,0.0019
Poisson,44.4,0.9923,0.094,0.0019
Poisson,44.55,0.9907,0.1015,0.0019
Poisson,42.55,0.9783,0.1193,0.002
Poisson,44.47,0.9915,0.0999,0.0019
Poisson,45.85,0.9894,0.0922,0.0019
Poisson,45.51,0.9923,0.0829,0.0019
Poisson,45.04,0.9909,0.0962,0.0019
Poisson,44.78,0.9922,0.0978,0.0019
Poisson,44.04,0.9921,0.0947,0.0019
Poisson,45.24,0.993,0.0795,0.0019
Poisson,45.64,0.9912,0.0852,0.0019
Poisson,45.45,0.9895,0.0955,0.0019
Poisson,46.73,0.992,0.0728,0.0019
Poisson,45.7,0.9921,0.0798,0.0019
Poisson,43.58,0.9905,0.1066,0.0019
Poisson,45.48,0.9921,0.0736,0.0019
Poisson,42.51,0.991,0.0925,0.0019
Poisson,42.55,0.9788,0.1233,0.0019
Poisson,42.76,0.979,0.1404,0.0019
Poisson,43.39,0.9902,0.1144,0.0019
Poisson,43.76,0.9913,0.1108,0.0019
Poisson,45.53,0.9926,0.0813,0.0018
Poisson,44.26,0.9903,0.0982,0.0019
Poisson,44.65,0.9903,0.1006,0.0019
Poisson,45.17,0.9888,0.0959,0.0019
Poisson,45.16,0.9943,0.1031,0.0019
Poisson,43.35,0.9914,0.1015,0.0019
Poisson,43.86,0.9909,0.1024,0.0019
Poisson,43.97,0.9911,0.0752,0.0018
Poisson,44.8,0.9938,0.099,0.0019
Poisson,45.73,0.993,0.0808,0.0019
Poisson,44.98,0.9926,0.0963,0.0019
Poisson,45.45,0.9945,0.081,0.0018
Poisson,44.63,0.9904,0.1003,0.0019
Poisson,46.71,0.9936,0.0685,0.0019
Poisson,46.39,0.9945,0.0789,0.0019
Poisson,46.23,0.9921,0.0807,0.0019
Poisson,45.67,0.9925,0.0865,0.0019
Poisson,46.04,0.9921,0.0835,0.0019
Poisson,44.52,0.9915,0.0928,0.0019
Poisson,44.46,0.993,0.0883,0.0019
Poisson,45.58,0.993,0.0836,0.0019
Poisson,42.65,0.977,0.1417,0.0019
Poisson,46.69,0.9947,0.0839,0.0019
Poisson,44.02,0.9924,0.0985,0.0019
Poisson,45.74,0.993,0.0802,0.002
Poisson,42.94,0.9938,0.0998,0.0019
Poisson,44.74,0.9909,0.0976,0.0019
Poisson,44.51,0.992,0.0883,0.0021
Poisson,43.71,0.9907,0.1043,0.0019
Poisson,43.59,0.9894,0.1102,0.002
Poisson,43.51,0.9898,0.1075,0.002
Poisson,45.63,0.9956,0.0729,0.0018
Poisson,45.16,0.9923,0.09,0.0019
Poisson,43.65,0.9905,0.1059,0.0019
Poisson,44.75,0.9944,0.0797,0.0018
Poisson,45.34,0.9944,0.1026,0.0018
Poisson,43.21,0.9898,0.1178,0.0019
Poisson,42.81,0.9795,0.1176,0.002
Poisson,44.27,0.9917,0.0923,0.0019
Poisson,45.57,0.9937,0.081,0.0016
Poisson,45.3,0.9924,0.0874,0.0019
Poisson,45.76,0.9946,0.0874,0.0019
Poisson,45.31,0.9911,0.0877,0.0019
Poisson,43.19,0.9902,0.114,0.0019
Poisson,44.63,0.9923,0.0918,0.0019
Poisson,42.95,0.9814,0.1361,0.0019
Poisson,47.01,0.9936,0.0661,0.0019
Poisson,44.15,0.9916,0.0943,0.0019
Poisson,43.4,0.9893,0.1148,0.002
Poisson,43.92,0.9911,0.1082,0.0019
Poisson,44.07,0.9849,0.1203,0.0019
Poisson,43.93,0.9909,0.1093,0.0019
Poisson,44.08,0.9926,0.0907,0.0019
Poisson,44.93,0.994,0.0926,0.0019
Poisson,45.47,0.9945,0.0885,0.0019
Poisson,45.03,0.9918,0.0955,0.002
Poisson,43.86,0.9893,0.1129,0.0019
Poisson,45.13,0.9948,0.1025,0.0019
Poisson,45.28,0.9907,0.0916,0.0019
Poisson,44.14,0.9911,0.1069,0.0019
Poisson,43.8,0.9908,0.1109,0.0019
Poisson,43.05,0.9922,0.1126,0.0019
Poisson,42.51,0.9913,0.0874,0.0019
Poisson,43.02,0.9897,0.1117,0.0019
Poisson,45.59,0.9911,0.0923,0.0019
Poisson,45.3,0.993,0.0984,0.0019
Poisson,42.89,0.9899,0.1282,0.0019
Poisson,43.07,0.9901,0.1175,0.0019
Poisson,43.75,0.9927,0.1116,0.0019
Poisson,45.41,0.9911,0.0768,0.0019
Poisson,46.39,0.9956,0.0909,0.0019
Poisson,44.19,0.9917,0.1028,0.0019
Poisson,44.49,0.9938,0.0701,0.0019
Poisson,43.14,0.9919,0.1114,0.0019
Poisson,42.81,0.9901,0.1109,0.0019
Poisson,43.47,0.991,0.1032,0.0018
Poisson,42.57,0.9915,0.1215,0.0019
Poisson,44.67,0.9917,0.1116,0.0019
Poisson,42.77,0.9916,0.1176,0.0019
Poisson,42.28,0.9902,0.1234,0.0019
Poisson,43.69,0.992,0.0945,0.0019
Poisson,43.9,0.9902,0.1173,0.002
Poisson,44.15,0.9905,0.1037,0.002
Poisson,44.6,0.9917,0.1102,0.0019
Poisson,42.62,0.9918,0.1209,0.0019
Poisson,42.87,0.9887,0.1252,0.0019
Poisson,45.04,0.99,0.0986,0.0019
Poisson,42.6,0.9908,0.1302,0.0019
Poisson,44.65,0.9927,0.1017,0.0019
Poisson,42.58,0.991,0.0847,0.0019
Poisson,42.6,0.9911,0.12,0.0019
Poisson,44.29,0.9924,0.1076,0.0019
Poisson,42.89,0.9902,0.127,0.0019
Poisson,42.75,0.9909,0.126,0.0019
Poisson,43.77,0.9906,0.1123,0.0019
Poisson,45.05,0.9902,0.0981,0.0019
Poisson,45.46,0.9919,0.098,0.0019
Poisson,43.95,0.9934,0.1055,0.0019
Poisson,44.4,0.9915,0.1101,0.0019
Poisson,43.4,0.9912,0.1048,0.0019
Poisson,41.97,0.9925,0.1253,0.0019
Poisson,44.6,0.9903,0.1086,0.0019
Poisson,43.78,0.9916,0.106,0.0019
Poisson,43.71,0.9916,0.1059,0.0019
Poisson,44.85,0.9941,0.1016,0.0019
Poisson,44.07,0.9932,0.1024,0.0019
Poisson,43.29,0.9905,0.1184,0.0019
Poisson,42.87,0.989,0.1229,0.0019
Poisson,43.92,0.994,0.0974,0.002
Poisson,42.81,0.9901,0.1282,0.0019
Poisson,44.11,0.9909,0.1061,0.002
Poisson,41.79,0.9918,0.1281,0.0019
Poisson,44.07,0.9919,0.1092,0.0019
Poisson,43.71,0.9931,0.1136,0.0019
Poisson,42.41,0.9908,0.1275,0.0019
Poisson,44.89,0.9933,0.09,0.0019
Poisson,45.23,0.9944,0.0966,0.0019
Poisson,43.11,0.9914,0.1219,0.0019
Poisson,45.07,0.9915,0.0887,0.0019
Poisson,43.98,0.9929,0.0759,0.0019
Poisson,44.34,0.9929,0.1098,0.0019
Poisson,43.48,0.9908,0.1127,0.0019
Poisson,44.62,0.9915,0.1085,0.0019
Poisson,44.52,0.9936,0.1101,0.0019
Poisson,42.74,0.9902,0.13,0.0019
Poisson,43.69,0.9907,0.1103,0.0019
Poisson,44.42,0.9904,0.1,0.002
Poisson,43.9,0.9915,0.0844,0.0019
Poisson,44.01,0.9919,0.1101,0.0019
Poisson,42.67,0.991,0.1106,0.0019
Poisson,44.87,0.9906,0.0944,0.0019
Poisson,45.24,0.9917,0.0865,0.0019
Poisson,43.45,0.991,0.1132,0.0019
Poisson,43.2,0.9932,0.113,0.0019
Poisson,44.11,0.993,0.1074,0.0019
Poisson,43.56,0.9931,0.1156,0.0019
Poisson,43.29,0.9924,0.1152,0.0019
Poisson,44.8,0.9903,0.1047,0.0019
Poisson,42.67,0.9913,0.1217,0.0019
Poisson,43.26,0.9905,0.1178,0.0019
Poisson,43.93,0.991,0.1126,0.0019
Poisson,43.66,0.9926,0.1113,0.002
Poisson,43.68,0.9912,0.1088,0.0019
Poisson,43.71,0.9906,0.105,0.0019
Poisson,43.77,0.9927,0.0777,0.0019
Poisson,45.03,0.9907,0.1064,0.0018
Poisson,42.71,0.9909,0.1195,0.0018
Poisson,42.31,0.9909,0.0812,0.0019
Poisson,43.62,0.9911,0.1061,0.0019
Poisson,43.42,0.9924,0.1148,0.0019
Poisson,43.29,0.991,0.1187,0.0019
Poisson,44.34,0.9921,0.1072,0.0019
Poisson,42.78,0.9914,0.1181,0.0019
Poisson,43.67,0.9911,0.1009,0.0019
Poisson,44.67,0.9941,0.1061,0.0018
Poisson,43.69,0.991,0.114,0.0018
Poisson,44.0,0.9922,0.1083,0.0019
Poisson,45.06,0.9903,0.1077,0.0019
Poisson,44.26,0.9915,0.1119,0.0019
Poisson,43.72,0.9911,0.1064,0.0019
Poisson,45.95,0.9923,0.0822,0.0019
Poisson,42.74,0.9908,0.1182,0.0019
Poisson,44.78,0.9924,0.1018,0.0019
Poisson,43.68,0.9916,0.1054,0.0019
Poisson,43.33,0.9897,0.1057,0.0019
Poisson,43.0,0.9904,0.1197,0.0019
Poisson,45.17,0.9941,0.1017,0.0019
Poisson,44.49,0.9936,0.1096,0.0019
Poisson,44.63,0.9923,0.1028,0.0019
Poisson,44.61,0.9965,0.0806,0.0019
Poisson,42.95,0.9912,0.1142,0.0018
Poisson,44.15,0.9912,0.1044,0.0019
Poisson,43.18,0.9883,0.1238,0.0019
Poisson,42.09,0.9925,0.1303,0.0019
Poisson,42.51,0.9859,0.1231,0.0019
Poisson,42.45,0.9938,0.1198,0.0019
Poisson,44.03,0.9902,0.1092,0.0019
Poisson,43.88,0.993,0.0997,0.002
Poisson,43.88,0.9919,0.1157,0.0019
Poisson,42.53,0.9944,0.1214,0.002
Poisson,42.17,0.9927,0.1303,0.0019
Poisson,43.51,0.9916,0.1142,0.0019
Poisson,43.94,0.9902,0.1102,0.0019
Poisson,44.75,0.9914,0.0933,0.0019
Poisson,42.18,0.9909,0.1219,0.0019
Poisson,43.09,0.9926,0.0962,0.0019
Poisson,42.95,0.9879,0.1275,0.0019
Poisson,44.17,0.9848,0.1018,0.0019
Poisson,42.54,0.9851,0.1274,0.0019
Poisson,44.34,0.992,0.0997,0.0019
Poisson,40.86,0.9941,0.1428,0.0019
Poisson,43.28,0.9863,0.122,0.0018
Poisson,41.83,0.9901,0.1364,0.0019
Poisson,45.28,0.9919,0.0974,0.0019
Poisson,40.64,0.9958,0.1344,0.0019
Poisson,41.16,0.9944,0.1447,0.0018
Poisson,44.09,0.9905,0.1099,0.0019
Poisson,42.35,0.9938,0.1201,0.0019
Poisson,44.27,0.9882,0.1071,0.0019
Poisson,41.23,0.9937,0.1456,0.0019
Poisson,43.89,0.99,0.1105,0.0019
Poisson,45.57,0.9927,0.0922,0.0019
Poisson,42.19,0.9831,0.1261,0.0019
Poisson,44.79,0.9925,0.0913,0.0019
Poisson,42.99,0.9928,0.0963,0.0018
Poisson,43.22,0.985,0.1365,0.0018
Poisson,44.44,0.9922,0.0984,0.0019
Poisson,44.53,0.9898,0.1009,0.0019
Poisson,46.53,0.9934,0.0823,0.0019
Poisson,41.22,0.9935,0.1455,0.0019
Poisson,42.22,0.9926,0.129,0.0019
Poisson,44.21,0.9928,0.0859,0.0019
Poisson,42.28,0.9907,0.1237,0.002
Poisson,42.16,0.9831,0.1263,0.0019
Poisson,42.27,0.9939,0.1054,0.0019
Poisson,41.81,0.9901,0.1368,0.0019
Poisson,42.45,0.9944,0.1201,0.002
Poisson,40.63,0.9957,0.1343,0.0019
Poisson,42.18,0.9832,0.1255,0.0019
Poisson,45.21,0.9914,0.099,0.0019
Poisson,43.84,0.993,0.1007,0.0019
Poisson,42.3,0.9916,0.1239,0.002
Poisson,43.54,0.9916,0.1141,0.0019
Poisson,43.79,0.9911,0.1103,0.0019
Poisson,43.61,0.9841,0.1125,0.0019
Poisson,43.23,0.9849,0.1365,0.0019
Poisson,43.46,0.9906,0.1183,0.0019
Poisson,42.2,0.983,0.1258,0.0019
Poisson,42.34,0.9915,0.1194,0.0019
Poisson,46.36,0.9938,0.0796,0.0019
Poisson,43.6,0.9926,0.0956,0.0018
Poisson,42.23,0.983,0.1247,0.0019
Poisson,44.13,0.9925,0.1003,0.0019
Poisson,42.71,0.9948,0.1178,0.0019
Poisson,43.52,0.9884,0.1031,0.0019
Poisson,42.23,0.9927,0.1294,0.0019
Poisson,42.27,0.991,0.1211,0.0019
Poisson,43.19,0.9861,0.1206,0.0019
Poisson,42.17,0.9937,0.1213,0.0019
Poisson,45.12,0.9915,0.0978,0.0019
Poisson,46.43,0.9932,0.0834,0.0018
Poisson,44.14,0.9937,0.0916,0.0019
Poisson,44.04,0.9926,0.1086,0.0019
Poisson,42.67,0.9871,0.1305,0.0019
Poisson,44.22,0.9903,0.1055,0.0019
Poisson,42.47,0.9898,0.1244,0.0018
Poisson,42.14,0.9906,0.1231,0.0019
Poisson,46.45,0.9934,0.0833,0.0018
Poisson,43.14,0.9925,0.0964,0.0019
Poisson,42.24,0.991,0.1218,0.0019
Poisson,43.34,0.9914,0.1163,0.0019
Poisson,44.11,0.9915,0.1061,0.002
Poisson,44.07,0.9926,0.1121,0.0019
Poisson,43.74,0.9929,0.1009,0.0019
Poisson,43.19,0.9861,0.1224,0.0019
Poisson,44.06,0.9846,0.1039,0.0019
Poisson,40.89,0.9941,0.1428,0.0019
Poisson,42.58,0.9947,0.1183,0.0019
Poisson,42.41,0.9896,0.1258,0.0019
Poisson,44.08,0.9927,0.0869,0.0019
Poisson,45.07,0.9915,0.0983,0.0019
Poisson,45.05,0.9931,0.086,0.0019
Poisson,42.43,0.9898,0.1254,0.0018
Poisson,40.85,0.9941,0.1429,0.0019
Poisson,43.24,0.9927,0.0951,0.0018
Poisson,42.79,0.9849,0.1261,0.0019
Poisson,42.08,0.9924,0.1307,0.0019
Poisson,42.38,0.9861,0.1244,0.0019
Poisson,44.39,0.9923,0.0945,0.002
Poisson,42.66,0.9872,0.1134,0.0019
Poisson,45.79,0.9928,0.0904,0.0019
Poisson,41.24,0.9937,0.146,0.0018
Poisson,44.13,0.9925,0.108,0.0019
Poisson,42.33,0.991,0.1201,0.0018
Poisson,43.37,0.9867,0.1191,0.0019
Poisson,41.24,0.9937,0.1459,0.0018
Poisson,42.82,0.9849,0.1272,0.0019
Poisson,42.49,0.9947,0.1225,0.0019
Poisson,42.36,0.9939,0.1198,0.0019
Poisson,43.36,0.9926,0.0938,0.0019
Poisson,42.91,0.9873,0.1152,0.0019
Poisson,44.16,0.9874,0.1068,0.0019
Poisson,42.21,0.9828,0.1263,0.0019
Poisson,42.41,0.9895,0.1259,0.0018
Poisson,43.9,0.9921,0.1156,0.0019
Poisson,43.84,0.9915,0.1098,0.0019
Poisson,40.63,0.9957,0.1341,0.0019
Poisson,43.3,0.9914,0.1155,0.0019
Poisson,43.75,0.991,0.1086,0.002
Poisson,45.26,0.9924,0.0962,0.0019
Poisson,43.82,0.9928,0.1004,0.0019
Poisson,43.52,0.9836,0.1126,0.0019
Poisson,43.4,0.9836,0.1143,0.0019
Poisson,42.43,0.9894,0.1246,0.0018
Poisson,42.17,0.9859,0.127,0.0019
Poisson,42.4,0.9938,0.1197,0.0019
Poisson,42.22,0.9831,0.1255,0.0019
Poisson,42.47,0.9895,0.1245,0.0018
Poisson,43.26,0.9883,0.1022,0.0019
Poisson,45.38,0.9922,0.0949,0.0019
Poisson,40.62,0.9957,0.1343,0.0018
Poisson,44.81,0.9911,0.0937,0.0019
Poisson,44.16,0.9846,0.102,0.0019
Poisson,42.26,0.9908,0.1238,0.0019
Poisson,45.09,0.9931,0.0858,0.0018
Poisson,44.12,0.9936,0.0899,0.0019
Poisson,42.17,0.9908,0.1224,0.0019
Poisson,42.31,0.9914,0.1238,0.002
Poisson,41.19,0.9942,0.1446,0.0018
Poisson,46.13,0.9937,0.0841,0.0019
Poisson,43.48,0.9929,0.0953,0.0019
Poisson,44.38,0.992,0.0997,0.0019
Poisson,44.04,0.9925,0.1038,0.002
Poisson,43.88,0.9923,0.1171,0.0019
Poisson,41.21,0.9937,0.1459,0.0019
Poisson,43.45,0.9915,0.1153,0.0019
Poisson,42.5,0.9898,0.1237,0.0019
Poisson,44.41,0.9868,0.1005,0.0019
Poisson,46.42,0.9896,0.0729,0.0019
Poisson,45.72,0.9887,0.0976,0.0019
Poisson,44.67,0.992,0.0926,0.0019
Poisson,45.31,0.9883,0.0879,0.002
Poisson,45.14,0.992,0.0904,0.0019
Poisson,44.36,0.9886,0.0963,0.0019
Poisson,45.63,0.9886,0.0956,0.0019
Poisson,44.92,0.9895,0.0944,0.0019
Poisson,44.28,0.99,0.1054,0.0019
Poisson,46.02,0.9907,0.0904,0.0019
Poisson,45.73,0.9904,0.0884,0.0019
Poisson,46.01,0.9911,0.0928,0.0019
Poisson,46.32,0.9894,0.0908,0.0019
Poisson,45.59,0.989,0.092,0.0019
Poisson,46.98,0.9903,0.0485,0.0019
Poisson,43.39,0.9846,0.1118,0.0019
Poisson,46.85,0.9905,0.065,0.0019
Poisson,44.84,0.9902,0.0845,0.0019
Poisson,44.34,0.9886,0.1054,0.0019
Poisson,43.09,0.991,0.1212,0.0018
Poisson,46.43,0.9907,0.083,0.0019
Poisson,43.72,0.991,0.1144,0.0019
Poisson,45.62,0.9898,0.0893,0.0019
Poisson,44.33,0.9923,0.0961,0.0019
Poisson,44.05,0.9885,0.0985,0.0019
Poisson,44.99,0.9867,0.0977,0.0019
Poisson,44.91,0.9904,0.1034,0.0018
Poisson,46.77,0.9906,0.0643,0.0019
Poisson,46.6,0.9897,0.0706,0.0019
Poisson,44.68,0.9894,0.0866,0.0019
Poisson,43.16,0.9911,0.1208,0.0019
Poisson,44.85,0.9879,0.1022,0.0019
Poisson,43.37,0.9835,0.117,0.0019
Poisson,44.75,0.9891,0.0895,0.0019
Poisson,45.96,0.9898,0.0845,0.0019
Poisson,45.23,0.9907,0.1015,0.0019
Poisson,47.57,0.99,0.0521,0.002
Poisson,45.66,0.9893,0.0904,0.0019
Poisson,44.0,0.9935,0.1232,0.0019
Poisson,45.78,0.9901,0.0904,0.0019
Poisson,45.82,0.9903,0.0789,0.0019
Poisson,46.5,0.9897,0.0716,0.0019
Poisson,45.02,0.9889,0.0969,0.0019
Poisson,43.81,0.9867,0.1094,0.0019
Poisson,44.91,0.9908,0.1012,0.0019
Poisson,45.42,0.9887,0.0927,0.0019
Poisson,46.63,0.9917,0.066,0.0019
Poisson,43.84,0.9889,0.114,0.0019
Poisson,45.67,0.9871,0.0607,0.0019
Poisson,47.08,0.9911,0.0706,0.0019
Poisson,45.8,0.9901,0.0835,0.0019
Poisson,46.37,0.9891,0.0673,0.0019
Poisson,44.15,0.9883,0.1063,0.0019
Poisson,45.79,0.9901,0.0835,0.0019
Poisson,46.42,0.9906,0.0834,0.0019
Poisson,46.27,0.9901,0.0774,0.0019
Poisson,45.95,0.9905,0.0834,0.0019
Poisson,46.56,0.9928,0.0919,0.0019
Poisson,45.54,0.9885,0.0891,0.0019
Poisson,46.22,0.9908,0.0876,0.0019
Poisson,44.18,0.9869,0.1021,0.0019
Poisson,44.35,0.9882,0.1045,0.0019
Poisson,43.69,0.9902,0.0893,0.0019
Poisson,46.67,0.9872,0.06,0.0019
Poisson,45.42,0.9902,0.0875,0.0019
Poisson,44.81,0.9883,0.104,0.0019
Poisson,44.22,0.992,0.1022,0.0019
Poisson,45.94,0.9862,0.0726,0.0019
Poisson,44.82,0.9923,0.0907,0.0019
Poisson,45.74,0.986,0.0762,0.0019
Poisson,45.39,0.9906,0.0954,0.0019
Poisson,44.54,0.9917,0.0864,0.0019
Poisson,44.66,0.9882,0.1046,0.0019
Poisson,46.26,0.9904,0.0767,0.0019
Poisson,44.24,0.9878,0.1029,0.0019
Poisson,43.92,0.9913,0.1198,0.0019
Poisson,47.16,0.9919,0.0695,0.0019
Poisson,46.7,0.9925,0.0494,0.0019
Poisson,44.41,0.9918,0.0965,0.0019
Poisson,44.95,0.9898,0.0886,0.0019
Poisson,43.83,0.9905,0.1216,0.0019
Poisson,43.17,0.9906,0.1169,0.0019
Poisson,46.79,0.9911,0.0686,0.0018
Poisson,45.85,0.9894,0.0854,0.0019
Poisson,43.54,0.9899,0.1046,0.0019
Poisson,44.94,0.9903,0.1076,0.0019
Poisson,47.49,0.9898,0.0518,0.0019
Poisson,45.18,0.9871,0.0827,0.0019
Poisson,43.98,0.9873,0.1047,0.002
Poisson,46.47,0.9903,0.0833,0.0019
Poisson,44.37,0.9914,0.0971,0.0019
Poisson,44.73,0.9876,0.1042,0.0019
Poisson,43.08,0.9885,0.108,0.0019
Poisson,43.86,0.9874,0.1189,0.0019
Poisson,44.07,0.9861,0.103,0.0019
Poisson,45.76,0.9889,0.0851,0.0019
Poisson,43.88,0.99,0.1089,0.0019
Poisson,44.83,0.9908,0.0908,0.0019
Poisson,43.21,0.991,0.1205,0.0019
SaltPepper,41.25,0.9989,0.1215,0.002
SaltPepper,41.2,0.9987,0.1211,0.002
SaltPepper,41.24,0.9988,0.1213,0.0018
SaltPepper,41.05,0.9988,0.1256,0.0018
SaltPepper,40.77,0.9988,0.1283,0.0018
SaltPepper,41.13,0.9988,0.124,0.0018
SaltPepper,41.51,0.9989,0.1194,0.0019
SaltPepper,41.18,0.999,0.1203,0.0018
SaltPepper,40.68,0.9984,0.1242,0.0018
SaltPepper,41.33,0.9985,0.1349,0.0018
SaltPepper,41.77,0.9988,0.1242,0.0019
SaltPepper,41.43,0.9988,0.1232,0.0018
SaltPepper,41.09,0.9987,0.1229,0.0019
SaltPepper,40.09,0.9985,0.1315,0.0019
SaltPepper,41.05,0.9988,0.1257,0.0018
SaltPepper,40.9,0.9985,0.1215,0.0018
SaltPepper,40.68,0.9988,0.1204,0.0018
SaltPepper,41.38,0.9987,0.1282,0.0018
SaltPepper,40.77,0.9988,0.132,0.0018
SaltPepper,41.12,0.9989,0.1221,0.0018
SaltPepper,40.81,0.9987,0.1254,0.0018
SaltPepper,41.21,0.9987,0.1302,0.0018
SaltPepper,41.47,0.9987,0.1282,0.0019
SaltPepper,41.35,0.9988,0.1256,0.0018
SaltPepper,41.75,0.9988,0.1256,0.0019
SaltPepper,39.89,0.9984,0.1291,0.0019
SaltPepper,41.93,0.9989,0.123,0.0019
SaltPepper,41.37,0.9989,0.1278,0.0018
SaltPepper,40.67,0.9987,0.1259,0.0018
SaltPepper,40.79,0.9986,0.1297,0.0018
SaltPepper,40.69,0.9988,0.1296,0.0018
SaltPepper,41.07,0.9988,0.121,0.0018
SaltPepper,40.7,0.9989,0.1216,0.0018
SaltPepper,41.04,0.9987,0.1243,0.0018
SaltPepper,41.36,0.9986,0.1301,0.0018
SaltPepper,41.25,0.999,0.1219,0.0018
