Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
Poisson,42.62,0.9898,0.1261,0.0019
Poisson,42.93,0.9876,0.1233,0.0019
Poisson,45.19,0.9918,0.1029,0.0019
Poisson,41.26,0.9905,0.1353,0.0019
Poisson,44.28,0.9887,0.0828,0.0019
Poisson,43.21,0.9868,0.1247,0.0019
Poisson,42.34,0.9899,0.1204,0.0019
Poisson,42.57,0.9847,0.116,0.0019
Poisson,44.92,0.9907,0.0899,0.0019
Poisson,44.56,0.9908,0.1133,0.0019
Poisson,42.31,0.9883,0.1295,0.0019
Poisson,42.14,0.9825,0.1307,0.0019
Poisson,43.62,0.9859,0.1194,0.0019
Poisson,44.09,0.9882,0.1122,0.0019
Poisson,42.58,0.9852,0.1237,0.0019
Poisson,43.63,0.9882,0.1236,0.0019
Poisson,44.11,0.9861,0.1157,0.0019
Poisson,41.54,0.9831,0.1325,0.0019
Poisson,42.91,0.9903,0.1241,0.0019
Poisson,43.66,0.989,0.1161,0.0019
Poisson,42.86,0.9872,0.1221,0.0019
Poisson,44.08,0.9889,0.1116,0.0019
Poisson,43.62,0.9896,0.1126,0.0019
Poisson,42.99,0.9887,0.1302,0.0019
Poisson,44.26,0.9901,0.0996,0.0019
Poisson,44.53,0.9902,0.109,0.0019
Poisson,44.74,0.9905,0.1059,0.0019
Poisson,42.48,0.988,0.1337,0.0019
Poisson,43.97,0.9886,0.1165,0.0019
Poisson,44.63,0.9878,0.0934,0.0019
Poisson,44.43,0.9901,0.112,0.0019
Poisson,42.41,0.9879,0.1297,0.0019
Poisson,43.8,0.9881,0.1152,0.0019
Poisson,45.4,0.9871,0.098,0.0019
Poisson,44.16,0.9902,0.1127,0.0019
Poisson,44.76,0.9907,0.097,0.0019
Poisson,42.61,0.9831,0.129,0.0019
Poisson,45.09,0.9887,0.0921,0.0018
Poisson,42.52,0.986,0.1256,0.0019
Poisson,42.56,0.984,0.1334,0.0019
Poisson,41.29,0.991,0.1334,0.0019
Poisson,42.81,0.9881,0.1269,0.0019
Poisson,43.69,0.9851,0.1228,0.0019
Poisson,43.81,0.99,0.1037,0.0019
Poisson,43.23,0.9823,0.1223,0.0019
Poisson,42.22,0.9858,0.1346,0.0019
Poisson,42.24,0.9879,0.1377,0.0019
Poisson,42.91,0.9847,0.1298,0.0019
Poisson,42.27,0.9853,0.1287,0.0019
Poisson,44.94,0.9879,0.0947,0.0019
Poisson,43.57,0.9846,0.1043,0.0019
Poisson,43.85,0.9893,0.0844,0.0019
Poisson,44.14,0.9879,0.1134,0.0019
Poisson,43.18,0.9895,0.1288,0.0019
Poisson,43.88,0.989,0.1111,0.0019
Poisson,43.09,0.9899,0.1202,0.0019
Poisson,42.68,0.9846,0.1317,0.0019
Poisson,43.48,0.9913,0.1201,0.0019
Poisson,43.55,0.988,0.1209,0.0019
Poisson,43.57,0.9859,0.1243,0.0019
Poisson,43.05,0.9875,0.1212,0.0019
Poisson,42.64,0.9872,0.1259,0.0019
Poisson,42.78,0.988,0.128,0.0019
Poisson,41.98,0.9896,0.1317,0.0019
Poisson,44.58,0.9887,0.0978,0.0019
Poisson,44.78,0.9897,0.0984,0.0019
Poisson,43.17,0.9899,0.1144,0.0018
Poisson,43.2,0.9852,0.1232,0.0019
Poisson,43.38,0.9884,0.1179,0.0019
Poisson,42.66,0.99,0.1166,0.0019
Poisson,43.87,0.9874,0.106,0.0018
Poisson,42.08,0.9904,0.1342,0.0019
Poisson,43.74,0.9885,0.1187,0.0019
Poisson,42.73,0.9878,0.1292,0.0019
Poisson,43.84,0.9865,0.12,0.0019
Poisson,41.81,0.9876,0.1437,0.0019
Poisson,43.63,0.9906,0.117,0.0019
Poisson,42.54,0.9863,0.1286,0.0019
Poisson,42.2,0.9842,0.1328,0.0019
Poisson,43.58,0.9859,0.1054,0.0019
Poisson,44.48,0.988,0.099,0.0019
Poisson,44.2,0.9883,0.1036,0.0019
Poisson,43.66,0.9868,0.1137,0.0019
Poisson,43.74,0.9895,0.1197,0.0019
Poisson,42.91,0.9884,0.123,0.0019
Poisson,43.61,0.9861,0.1244,0.0019
Poisson,44.34,0.9868,0.108,0.0019
Poisson,44.0,0.9901,0.116,0.0019
Poisson,43.47,0.9876,0.1209,0.0019
Poisson,43.76,0.9871,0.1179,0.0019
Poisson,41.79,0.9904,0.1309,0.0019
Poisson,43.64,0.9898,0.0985,0.0019
Poisson,43.37,0.9898,0.1233,0.0019
Poisson,42.46,0.9868,0.1342,0.0018
Poisson,44.17,0.9876,0.1056,0.0019
Poisson,41.92,0.9898,0.1306,0.0019
Poisson,43.16,0.9852,0.1242,0.0019
Poisson,44.1,0.9883,0.1164,0.0019
Poisson,43.87,0.9856,0.1075,0.0019
Poisson,44.53,0.9891,0.1094,0.0019
Poisson,42.47,0.9866,0.125,0.0019
Poisson,42.21,0.9827,0.1387,0.0018
Poisson,46.14,0.9893,0.0868,0.0019
Poisson,44.43,0.9891,0.109,0.0019
Poisson,44.53,0.9874,0.0933,0.0019
Poisson,42.65,0.9877,0.1262,0.0019
Poisson,42.04,0.9829,0.123,0.0019
Poisson,43.73,0.9858,0.1165,0.0019
Poisson,44.47,0.9894,0.1089,0.0019
Poisson,44.07,0.9866,0.1129,0.0019
Poisson,44.6,0.9882,0.096,0.0019
Poisson,42.84,0.9875,0.1272,0.0019
Poisson,41.63,0.9849,0.1303,0.0018
Poisson,45.19,0.99,0.0896,0.0018
Poisson,45.44,0.9934,0.0931,0.0019
Poisson,42.15,0.9883,0.1165,0.0019
Poisson,44.63,0.9929,0.1141,0.0018
Poisson,43.27,0.9897,0.1116,0.0019
Poisson,42.96,0.9921,0.117,0.0019
Poisson,43.15,0.9923,0.1166,0.0019
Poisson,43.21,0.9875,0.1096,0.0019
Poisson,41.63,0.9907,0.1328,0.0019
Poisson,42.39,0.9884,0.1124,0.0019
Poisson,46.87,0.9928,0.0817,0.0019
Poisson,43.61,0.9927,0.099,0.0018
Poisson,41.82,0.9828,0.1349,0.0019
Poisson,45.49,0.9932,0.0916,0.0019
Poisson,45.71,0.9929,0.0723,0.0019
Poisson,43.34,0.9899,0.1121,0.0019
Poisson,43.61,0.9905,0.1138,0.0018
Poisson,44.95,0.9925,0.0897,0.0018
Poisson,42.31,0.99,0.1297,0.0018
Poisson,44.83,0.9923,0.091,0.0018
Poisson,45.72,0.993,0.073,0.0019
Poisson,45.09,0.9898,0.0908,0.0018
Poisson,42.28,0.9836,0.1243,0.0019
Poisson,43.62,0.991,0.1147,0.0019
Poisson,43.55,0.9906,0.1163,0.0018
Poisson,46.86,0.9927,0.0819,0.0018
Poisson,42.18,0.9885,0.1158,0.0019
Poisson,41.93,0.9842,0.1328,0.0019
Poisson,44.16,0.9915,0.1037,0.0019
Poisson,43.2,0.9873,0.1097,0.0019
Poisson,46.52,0.9931,0.0684,0.0018
Poisson,43.11,0.9922,0.1153,0.0019
Poisson,42.19,0.9885,0.1155,0.0019
Poisson,43.14,0.9921,0.1166,0.0019
Poisson,46.51,0.9934,0.0882,0.0019
Poisson,43.69,0.9908,0.1135,0.0019
Poisson,45.44,0.9933,0.066,0.0018
Poisson,42.48,0.9874,0.1255,0.0019
Poisson,45.15,0.9901,0.0882,0.0018
Poisson,41.57,0.9831,0.1346,0.0019
Poisson,42.13,0.989,0.1356,0.0018
Poisson,42.75,0.9884,0.1231,0.0019
Poisson,46.84,0.9927,0.0828,0.0019
Poisson,42.34,0.9837,0.1231,0.0019
Poisson,46.85,0.9927,0.0822,0.0019
Poisson,43.05,0.992,0.1165,0.0018
Poisson,45.17,0.9901,0.0882,0.0018
Poisson,44.94,0.9925,0.0892,0.0018
Poisson,44.24,0.9918,0.1032,0.0019
Poisson,44.57,0.9937,0.099,0.0019
Poisson,44.64,0.9937,0.0993,0.0018
Poisson,44.59,0.9937,0.0997,0.0018
Poisson,45.57,0.9935,0.093,0.0019
Poisson,43.25,0.9876,0.1095,0.0019
Poisson,46.36,0.993,0.0693,0.0018
Poisson,47.39,0.9937,0.0727,0.0018
Poisson,46.45,0.9931,0.0692,0.0018
Poisson,44.59,0.9923,0.1096,0.0019
Poisson,41.37,0.9851,0.1344,0.0019
Poisson,44.85,0.9925,0.1116,0.0019
Poisson,47.26,0.9936,0.0741,0.0018
Poisson,42.31,0.9899,0.1303,0.0018
Poisson,45.85,0.9923,0.0876,0.0018
Poisson,44.93,0.9924,0.0904,0.0019
Poisson,41.89,0.9843,0.1333,0.0019
Poisson,44.45,0.9925,0.1138,0.0019
Poisson,43.11,0.9921,0.1158,0.0019
Poisson,47.34,0.9938,0.0736,0.0019
Poisson,44.62,0.9937,0.0998,0.0018
Poisson,41.18,0.9908,0.1382,0.0019
Poisson,46.91,0.9927,0.0813,0.0019
Poisson,41.47,0.9909,0.1352,0.0019
Poisson,44.55,0.9939,0.0994,0.0018
Poisson,45.57,0.9937,0.0916,0.0019
Poisson,43.66,0.9905,0.1135,0.0018
Poisson,45.92,0.9927,0.0889,0.0019
Poisson,45.59,0.9937,0.0917,0.0019
Poisson,44.63,0.9937,0.0994,0.0018
Poisson,42.18,0.989,0.1359,0.0018
Poisson,44.4,0.9926,0.1142,0.0018
Poisson,43.1,0.992,0.1165,0.0018
Poisson,42.38,0.9835,0.1234,0.0019
Poisson,42.31,0.99,0.1294,0.0018
Poisson,42.31,0.9898,0.1304,0.0018
Poisson,41.37,0.9908,0.1368,0.0019
Poisson,42.29,0.9898,0.1306,0.0018
Poisson,42.17,0.9891,0.1357,0.0018
Poisson,46.78,0.9926,0.0831,0.0018
Poisson,42.96,0.9923,0.1163,0.0019
Poisson,43.72,0.991,0.1133,0.0018
Poisson,45.87,0.992,0.0898,0.0019
Poisson,42.24,0.9885,0.1143,0.0019
Poisson,42.99,0.9889,0.1238,0.0018
Poisson,46.68,0.9936,0.086,0.0019
Poisson,45.55,0.9933,0.0643,0.0018
Poisson,43.57,0.9928,0.0979,0.0018
Poisson,41.7,0.9836,0.1362,0.0019
Poisson,43.49,0.9898,0.1059,0.0019
Poisson,46.86,0.9927,0.082,0.0019
Poisson,44.92,0.9924,0.0902,0.0018
Poisson,41.89,0.9843,0.1334,0.0019
Poisson,44.13,0.9848,0.1061,0.0019
Poisson,42.22,0.9893,0.135,0.0018
Poisson,42.15,0.9892,0.1353,0.0018
Poisson,45.17,0.9926,0.1077,0.0019
Poisson,43.09,0.9859,0.1133,0.0019
Poisson,43.46,0.9903,0.1172,0.0019
Poisson,44.22,0.9918,0.1027,0.0018
Poisson,45.72,0.9928,0.0722,0.0019
Poisson,44.55,0.9937,0.1001,0.0018
Poisson,43.22,0.9878,0.109,0.0019
Poisson,42.29,0.9898,0.1306,0.0018
Poisson,42.33,0.9899,0.1296,0.0019
Poisson,43.59,0.9927,0.0985,0.0018
Poisson,45.54,0.9932,0.0915,0.0019
Poisson,42.17,0.9838,0.1255,0.0019
Poisson,45.41,0.9912,0.0901,0.0019
Poisson,44.4,0.992,0.1015,0.0019
Poisson,45.62,0.9929,0.0736,0.0019
Poisson,43.64,0.9906,0.1156,0.0019
Poisson,42.31,0.9836,0.1233,0.0019
Poisson,43.59,0.9927,0.0981,0.0018
Poisson,46.62,0.9936,0.0875,0.0018
Poisson,42.41,0.9838,0.1224,0.0019
Poisson,45.26,0.9931,0.0937,0.0018
Poisson,44.94,0.9926,0.0897,0.0019
Poisson,43.6,0.9898,0.1058,0.0019
Poisson,42.21,0.9838,0.1241,0.0019
Poisson,43.72,0.9915,0.1045,0.0019
Poisson,42.39,0.9841,0.1301,0.0019
Poisson,44.81,0.9927,0.0911,0.0018
Poisson,45.05,0.9919,0.0943,0.0019
Poisson,44.72,0.9906,0.0957,0.0019
Poisson,41.2,0.9881,0.1552,0.0018
Poisson,43.43,0.989,0.1184,0.0019
Poisson,40.34,0.9745,0.1745,0.0018
Poisson,40.1,0.9826,0.1677,0.0018
Poisson,42.31,0.9866,0.1284,0.0019
Poisson,45.28,0.9927,0.09,0.0018
Poisson,42.02,0.9835,0.1396,0.0019
Poisson,40.79,0.9881,0.1606,0.0019
Poisson,42.49,0.987,0.1249,0.0019
Poisson,40.24,0.9826,0.1643,0.0019
Poisson,41.14,0.9877,0.1579,0.0019
Poisson,44.7,0.9874,0.0881,0.0019
Poisson,44.58,0.9924,0.0982,0.0019
Poisson,44.77,0.9911,0.1069,0.0019
Poisson,44.05,0.9909,0.1054,0.0018
Poisson,43.17,0.9884,0.1229,0.0019
Poisson,44.24,0.9846,0.0909,0.0019
Poisson,42.6,0.9909,0.1282,0.0019
Poisson,41.69,0.9866,0.14,0.0019
Poisson,42.49,0.9869,0.1258,0.0019
Poisson,42.65,0.9913,0.1276,0.0019
Poisson,43.84,0.9917,0.1055,0.0019
Poisson,41.14,0.9865,0.1498,0.0019
Poisson,44.6,0.9922,0.0967,0.0019
Poisson,42.8,0.9906,0.1241,0.0019
Poisson,42.45,0.9909,0.1308,0.0019
Poisson,45.17,0.9924,0.0895,0.0019
Poisson,41.3,0.986,0.1395,0.0019
Poisson,44.01,0.9893,0.107,0.0019
Poisson,44.97,0.9927,0.0889,0.0018
Poisson,41.03,0.9866,0.1446,0.0019
Poisson,41.41,0.987,0.1453,0.0019
Poisson,42.82,0.9856,0.1117,0.0019
Poisson,43.88,0.9915,0.1012,0.0019
Poisson,44.48,0.9905,0.1064,0.0019
Poisson,43.14,0.9898,0.1199,0.0018
Poisson,41.63,0.9798,0.1487,0.0019
Poisson,42.88,0.9877,0.1264,0.0018
Poisson,42.35,0.9832,0.1326,0.0019
Poisson,42.1,0.9906,0.1532,0.0019
Poisson,44.6,0.9926,0.0967,0.0019
Poisson,45.09,0.993,0.0874,0.0018
Poisson,42.39,0.9878,0.1421,0.0018
Poisson,44.68,0.9921,0.0921,0.0018
Poisson,42.17,0.9864,0.131,0.0019
Poisson,45.99,0.9927,0.0786,0.0018
Poisson,40.9,0.9884,0.1581,0.0019
Poisson,41.3,0.9857,0.1397,0.0019
Poisson,41.02,0.9868,0.1455,0.0019
Poisson,46.73,0.9928,0.0702,0.0019
Poisson,41.32,0.9861,0.148,0.0019
Poisson,40.38,0.9749,0.1733,0.0018
Poisson,44.77,0.9918,0.1102,0.0019
Poisson,42.04,0.9911,0.1536,0.0019
Poisson,45.13,0.9915,0.0938,0.0019
Poisson,40.05,0.9824,0.1688,0.0019
Poisson,42.46,0.9884,0.141,0.0019
Poisson,43.63,0.9896,0.1071,0.0019
Poisson,44.56,0.9868,0.0884,0.0019
Poisson,43.14,0.9898,0.1201,0.0019
Poisson,43.98,0.9889,0.1176,0.0019
Poisson,45.09,0.9922,0.09,0.0019
Poisson,42.05,0.9909,0.1542,0.0019
Poisson,42.22,0.985,0.143,0.0019
Poisson,42.37,0.9835,0.1316,0.0019
Poisson,42.22,0.9879,0.1428,0.0019
Poisson,40.24,0.9738,0.176,0.0019
Poisson,44.27,0.9904,0.1085,0.0019
Poisson,41.1,0.9891,0.1495,0.0019
Poisson,40.98,0.9885,0.1582,0.0019
Poisson,45.88,0.9929,0.074,0.0018
Poisson,42.5,0.9863,0.134,0.0019
Poisson,45.64,0.9925,0.0774,0.0019
Poisson,42.48,0.9865,0.1344,0.0019
Poisson,41.63,0.9801,0.1474,0.0018
Poisson,40.42,0.9792,0.1711,0.0019
Poisson,44.47,0.9899,0.1072,0.0018
Poisson,40.24,0.9742,0.1753,0.0019
Poisson,42.68,0.9852,0.1141,0.0019
Poisson,44.89,0.9912,0.1085,0.0019
Poisson,40.18,0.9822,0.1658,0.0018
Poisson,44.76,0.9915,0.1091,0.0019
Poisson,42.34,0.9878,0.1425,0.0019
Poisson,41.68,0.989,0.1333,0.0019
Poisson,43.77,0.9915,0.1048,0.0019
Poisson,44.68,0.9871,0.0891,0.0019
Poisson,45.14,0.9923,0.0886,0.0019
Poisson,42.29,0.9841,0.1228,0.0019
Poisson,44.12,0.9902,0.1132,0.0019
Poisson,42.14,0.9908,0.1529,0.0019
Poisson,43.79,0.9901,0.1141,0.0019
Poisson,41.33,0.9863,0.1467,0.0019
Poisson,45.01,0.9919,0.0961,0.0019
Poisson,43.62,0.9892,0.1081,0.0018
Poisson,42.21,0.9891,0.1307,0.0018
Poisson,42.93,0.99,0.1319,0.0019
Poisson,41.6,0.9888,0.1459,0.0019
Poisson,42.12,0.9914,0.1411,0.0019
Poisson,40.15,0.9775,0.1733,0.0019
Poisson,41.75,0.9838,0.1388,0.0019
Poisson,42.11,0.9837,0.1324,0.0019
Poisson,42.75,0.988,0.1323,0.0018
Poisson,41.7,0.9898,0.1409,0.0018
Poisson,40.99,0.9762,0.1639,0.0019
Poisson,42.13,0.9919,0.1237,0.0019
Poisson,41.7,0.9914,0.1303,0.0019
Poisson,39.45,0.9777,0.1699,0.0018
Poisson,43.9,0.9913,0.0891,0.0019
Poisson,42.67,0.9862,0.1142,0.0019
Poisson,42.25,0.9857,0.1319,0.0019
Poisson,41.15,0.9771,0.1596,0.0018
Poisson,39.93,0.9867,0.1636,0.0019
Poisson,42.53,0.9861,0.1268,0.0019
Poisson,42.14,0.991,0.1384,0.0019
Poisson,43.42,0.991,0.1123,0.0019
Poisson,42.8,0.9899,0.1212,0.0018
Poisson,42.51,0.9852,0.11,0.0019
Poisson,40.8,0.9827,0.1618,0.0018
Poisson,42.64,0.9856,0.1318,0.0018
Poisson,43.0,0.9904,0.1209,0.0019
Poisson,42.33,0.9929,0.1337,0.0019
Poisson,42.43,0.9856,0.1336,0.0018
Poisson,41.35,0.9893,0.1453,0.0019
Poisson,43.0,0.9863,0.1192,0.0019
Poisson,40.98,0.9762,0.1637,0.0018
Poisson,41.91,0.9915,0.1274,0.0019
Poisson,42.79,0.9848,0.1088,0.0019
Poisson,41.93,0.9881,0.1338,0.0018
Poisson,42.41,0.9876,0.1335,0.0019
Poisson,42.86,0.9896,0.1307,0.0019
Poisson,43.4,0.986,0.1034,0.0019
Poisson,42.3,0.9871,0.1419,0.0019
Poisson,39.48,0.9856,0.1734,0.0019
Poisson,42.2,0.9854,0.1332,0.0018
Poisson,40.01,0.9773,0.1775,0.0018
Poisson,42.22,0.9865,0.1364,0.0018
Poisson,42.07,0.9902,0.1406,0.0018
Poisson,42.24,0.9853,0.1328,0.0018
Poisson,40.87,0.9688,0.1681,0.0019
Poisson,40.93,0.9832,0.1613,0.0019
Poisson,41.17,0.9775,0.1594,0.0018
Poisson,42.4,0.9832,0.1334,0.0019
Poisson,42.61,0.9891,0.1326,0.0019
Poisson,41.09,0.9712,0.1638,0.0019
Poisson,42.16,0.9907,0.1388,0.0019
Poisson,42.59,0.9874,0.1319,0.0018
Poisson,42.23,0.9854,0.1319,0.0019
Poisson,40.19,0.9778,0.1736,0.0019
Poisson,41.33,0.9908,0.1375,0.0018
Poisson,42.68,0.9894,0.1316,0.0019
Poisson,41.14,0.9846,0.1567,0.0018
Poisson,43.84,0.9892,0.1078,0.0019
Poisson,42.82,0.9876,0.1326,0.0019
Poisson,42.0,0.9853,0.1308,0.0019
Poisson,42.16,0.9902,0.1326,0.0019
Poisson,42.34,0.9924,0.1325,0.0018
Poisson,42.68,0.9873,0.135,0.0018
Poisson,42.41,0.9859,0.1156,0.0019
Poisson,43.69,0.9909,0.0931,0.0018
Poisson,42.35,0.9864,0.1388,0.0018
Poisson,41.99,0.9903,0.1354,0.0018
Poisson,42.2,0.9889,0.1304,0.0019
Poisson,40.86,0.9697,0.1676,0.0019
Poisson,42.29,0.9855,0.1312,0.0018
Poisson,41.94,0.9905,0.1362,0.0018
Poisson,42.65,0.9889,0.1262,0.0018
Poisson,42.04,0.9839,0.1318,0.0018
Poisson,42.02,0.9844,0.1319,0.0018
Poisson,44.03,0.99,0.1081,0.0019
Poisson,40.94,0.9759,0.1648,0.0018
Poisson,42.1,0.9866,0.1349,0.0018
Poisson,42.29,0.9858,0.121,0.0019
Poisson,42.15,0.987,0.1401,0.0018
Poisson,42.37,0.9873,0.1402,0.0019
Poisson,44.53,0.9907,0.0941,0.0018
Poisson,39.51,0.9821,0.1816,0.0018
Poisson,41.06,0.9844,0.1583,0.0018
Poisson,42.06,0.9908,0.1402,0.0018
Poisson,42.59,0.9922,0.1314,0.0019
Poisson,42.36,0.9877,0.1394,0.0018
Poisson,42.14,0.9867,0.1067,0.0019
Poisson,43.75,0.9911,0.0935,0.0018
Poisson,42.3,0.9856,0.128,0.0019
Poisson,42.15,0.987,0.1425,0.0019
Poisson,40.73,0.9834,0.1635,0.0018
Poisson,42.1,0.9905,0.1433,0.0018
Poisson,42.2,0.9889,0.1304,0.0019
Poisson,40.92,0.9828,0.1603,0.0019
Poisson,41.91,0.9852,0.1321,0.0019
Poisson,44.32,0.9885,0.0999,0.0018
Poisson,39.61,0.9753,0.1946,0.002
Poisson,41.05,0.9766,0.162,0.0019
Poisson,44.34,0.9886,0.1023,0.0019
Poisson,42.14,0.988,0.1358,0.0018
Poisson,43.81,0.9882,0.1281,0.0019
Poisson,41.97,0.9849,0.1318,0.0019
Poisson,42.02,0.9849,0.1364,0.0019
Poisson,41.16,0.9708,0.1634,0.0019
Poisson,42.06,0.9885,0.1316,0.0019
Poisson,39.46,0.9765,0.1961,0.0019
Poisson,42.2,0.9888,0.1315,0.0018
Poisson,42.02,0.9876,0.1336,0.0019
Poisson,44.06,0.9904,0.0935,0.0019
Poisson,41.7,0.9919,0.1338,0.0019
Poisson,41.64,0.9921,0.1335,0.0019
Poisson,42.8,0.9859,0.1291,0.0018
Poisson,41.52,0.9826,0.1208,0.0019
Poisson,42.7,0.9851,0.131,0.0018
Poisson,41.13,0.9845,0.1577,0.0019
Poisson,42.41,0.9861,0.1276,0.0019
Poisson,42.65,0.985,0.1311,0.0019
Poisson,39.56,0.9771,0.1947,0.0018
Poisson,41.9,0.9848,0.1329,0.0019
Poisson,42.72,0.9853,0.1311,0.0019
Poisson,42.85,0.9877,0.1311,0.0019
Poisson,42.26,0.9905,0.1357,0.0019
Poisson,42.59,0.9849,0.1328,0.0019
Poisson,42.25,0.9921,0.1364,0.0018
Poisson,40.77,0.9684,0.1697,0.0019
Poisson,41.51,0.9838,0.141,0.0019
Poisson,42.15,0.9891,0.1328,0.0019
Poisson,42.25,0.9857,0.1303,0.0018
Poisson,40.8,0.9692,0.169,0.0019
Poisson,43.2,0.9879,0.1202,0.0018
Poisson,41.04,0.9767,0.1621,0.0018
Poisson,42.98,0.9857,0.1182,0.0019
Poisson,40.53,0.9666,0.1741,0.0019
Poisson,42.21,0.9866,0.1067,0.0019
Poisson,41.8,0.9852,0.1407,0.0018
Poisson,42.16,0.9903,0.1335,0.0019
Poisson,42.6,0.983,0.1369,0.0019
Poisson,44.28,0.9903,0.1013,0.0019
Poisson,42.57,0.9876,0.1351,0.0018
Poisson,41.33,0.9896,0.1445,0.0019
Poisson,42.16,0.9845,0.1284,0.0018
Poisson,42.24,0.9817,0.1326,0.0019
Poisson,43.25,0.9907,0.1149,0.0018
Poisson,42.11,0.9868,0.1471,0.0019
Poisson,41.97,0.9877,0.1339,0.0019
Poisson,41.62,0.9905,0.1369,0.0018
Poisson,39.48,0.9815,0.1821,0.0018
Poisson,42.73,0.9873,0.131,0.0018
Poisson,41.29,0.9892,0.1467,0.0019
Poisson,42.08,0.9877,0.1291,0.0019
Poisson,45.2,0.9935,0.1113,0.0018
Poisson,45.12,0.9934,0.1006,0.0019
Poisson,43.19,0.99,0.123,0.0019
Poisson,43.05,0.9895,0.1072,0.0019
Poisson,41.31,0.9717,0.1478,0.0018
Poisson,43.32,0.9905,0.0852,0.0019
Poisson,45.01,0.9896,0.1004,0.0019
Poisson,44.95,0.9905,0.0928,0.0019
Poisson,44.37,0.9864,0.109,0.0019
Poisson,41.67,0.9924,0.1198,0.0019
Poisson,42.09,0.9892,0.1281,0.0019
Poisson,44.48,0.9935,0.1037,0.0019
Poisson,41.85,0.9873,0.1389,0.0019
Poisson,42.41,0.9929,0.1116,0.0019
Poisson,44.95,0.9937,0.0985,0.0018
Poisson,45.31,0.9944,0.0907,0.0019
Poisson,44.4,0.9903,0.1046,0.0019
Poisson,43.98,0.9926,0.1082,0.0019
Poisson,45.37,0.9916,0.0875,0.0019
Poisson,43.27,0.9915,0.1091,0.0019
Poisson,43.5,0.9918,0.1016,0.0019
Poisson,42.15,0.9887,0.1389,0.0019
Poisson,41.11,0.9701,0.1546,0.002
Poisson,44.21,0.9916,0.1134,0.0019
Poisson,43.59,0.9906,0.1076,0.0019
Poisson,42.52,0.9888,0.1323,0.0019
Poisson,44.21,0.9889,0.1081,0.0018
Poisson,43.7,0.988,0.1167,0.0018
Poisson,45.14,0.9908,0.0833,0.0019
Poisson,43.3,0.9907,0.111,0.0019
Poisson,43.5,0.9889,0.1195,0.0019
Poisson,41.25,0.9707,0.1454,0.0019
Poisson,43.27,0.9898,0.1209,0.0018
Poisson,44.75,0.9871,0.1093,0.0019
Poisson,44.59,0.991,0.0968,0.0019
Poisson,43.99,0.9891,0.1132,0.0019
Poisson,43.58,0.9905,0.1185,0.0019
Poisson,42.75,0.9909,0.1126,0.0019
Poisson,44.29,0.9919,0.0944,0.0019
Poisson,44.69,0.9896,0.1002,0.0019
Poisson,44.31,0.9873,0.1141,0.0019
Poisson,45.92,0.9909,0.0854,0.0019
Poisson,44.94,0.991,0.0917,0.0019
Poisson,42.31,0.9881,0.1294,0.0019
Poisson,44.67,0.9909,0.0842,0.0019
Poisson,41.52,0.9893,0.1082,0.0019
Poisson,41.13,0.9708,0.1518,0.002
Poisson,41.36,0.9725,0.1705,0.0019
Poisson,42.02,0.9875,0.1397,0.002
Poisson,42.38,0.9888,0.1353,0.0019
Poisson,44.72,0.9915,0.0938,0.0019
Poisson,43.25,0.9884,0.1148,0.0019
Poisson,43.57,0.9882,0.1184,0.0018
Poisson,44.03,0.9861,0.1129,0.0019
Poisson,43.76,0.9928,0.1256,0.0018
Poisson,42.31,0.9896,0.118,0.0018
Poisson,42.57,0.9887,0.1247,0.0019
Poisson,42.71,0.9882,0.0943,0.0019
Poisson,43.45,0.9924,0.1217,0.0019
Poisson,44.89,0.9919,0.0941,0.0019
Poisson,43.77,0.991,0.1172,0.0019
Poisson,44.29,0.9934,0.0971,0.0019
Poisson,43.63,0.9887,0.1177,0.0019
Poisson,45.72,0.9927,0.081,0.0019
Poisson,45.34,0.9938,0.0946,0.0019
Poisson,45.29,0.9908,0.0958,0.0019
Poisson,44.59,0.9911,0.1034,0.0019
Poisson,45.13,0.9908,0.096,0.0019
Poisson,43.47,0.99,0.1106,0.0019
Poisson,43.28,0.9916,0.1065,0.0019
Poisson,44.66,0.9919,0.0979,0.0019
Poisson,41.29,0.9702,0.1711,0.0019
Poisson,45.5,0.9939,0.1015,0.0019
Poisson,42.87,0.9908,0.117,0.0019
Poisson,44.89,0.9919,0.0936,0.0019
Poisson,41.55,0.9923,0.1206,0.0019
Poisson,43.56,0.9891,0.1175,0.0019
Poisson,43.44,0.9906,0.1057,0.0019
Poisson,42.42,0.9884,0.1271,0.0019
Poisson,42.31,0.9868,0.133,0.0019
Poisson,42.24,0.9873,0.1291,0.0019
Poisson,44.53,0.9948,0.0864,0.0018
Poisson,44.12,0.9909,0.1069,0.0019
Poisson,42.4,0.9881,0.1286,0.0019
Poisson,43.61,0.9934,0.0947,0.0018
Poisson,43.94,0.9929,0.125,0.0018
Poisson,41.83,0.9869,0.1438,0.0019
Poisson,41.5,0.9724,0.1438,0.0019
Poisson,43.07,0.9905,0.1094,0.0019
Poisson,44.58,0.9929,0.0969,0.0019
Poisson,44.29,0.991,0.1033,0.002
Poisson,44.54,0.9936,0.1063,0.0019
Poisson,44.11,0.989,0.1062,0.0019
Poisson,41.82,0.9873,0.1407,0.0019
Poisson,43.63,0.991,0.1084,0.0019
Poisson,41.5,0.9755,0.1654,0.0019
