Input File,Processed From,Processed To,Noise Type,Average PSNR,Average SSIM,Average VIF,Average Processing Time per Frame
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g23_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g23_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g23_c04.avi,Speckle,29.15,0.7154,0.517,0.0084
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g19_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g19_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g19_c04.avi,Speckle,29.61,0.6709,0.5002,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g09_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g09_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g09_c02.avi,Speckle,28.39,0.6983,0.5484,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g01_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g01_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g01_c02.avi,Speckle,27.05,0.6854,0.5422,0.0084
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g01_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g01_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g01_c03.avi,Speckle,27.06,0.6922,0.5525,0.0083
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g09_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g09_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g09_c03.avi,Speckle,27.74,0.6622,0.5752,0.0083
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g02_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g02_c05.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g02_c05.avi,Speckle,29.09,0.7382,0.5132,0.0084
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g07_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g07_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g07_c02.avi,Speckle,27.32,0.6375,0.5567,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g20_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g20_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g20_c02.avi,Speckle,27.76,0.5621,0.6448,0.0095
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g23_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g23_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g23_c02.avi,Speckle,30.2,0.7989,0.4903,0.008
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g06_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g06_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g06_c02.avi,Speckle,27.08,0.6044,0.5705,0.0087
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g17_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g17_c03.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g17_c03.avi,Speckle,30.62,0.805,0.4645,0.0082
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g20_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g20_c06.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g20_c06.avi,Speckle,28.15,0.5713,0.656,0.0093
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g12_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g12_c04.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g12_c04.avi,Speckle,26.35,0.6666,0.5625,0.0086
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g24_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g24_c01.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g24_c01.avi,Speckle,27.74,0.5993,0.55,0.0089
/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g08_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/noisy_select/Speckle/Surfing/v_Surfing_g08_c02.avi,/home/ad/ru501950/workspace/CAP5415/UCF101/denoised/UCF-101-Speckle/Surfing/denoised_v_Surfing_g08_c02.avi,Speckle,28.94,0.6996,0.508,0.0085
